OBJECTID,POP1990,POP2000,ALLCRASH,FCRASH,MACRASH,MICRASH,POCRASH,PDOCRASH,TPROPDMG,ALLINJS,TFATALITY,TMAJINJ,TMININJ,TPOSSINJ,TUNKINJ,ALCDRUGCR,ALCDRUGFCR,ALCDRUGMCR,ALCDRUGFAT,ALCDRUGMAJ,ALCDRUGINJ,ALCDRUGFI,ALCOCR,ALCOFCR,ALCOMCR,ALCOFAT,ALCOMAJ,ALCOINJ,ALCOFI,MOTOCR,MOTOFCR,MOTOMCR,MOTOFAT,MOTOMAJ,MOTOINJ,MOTOFI,PEDCR,PEDFCR,PEDMCR,PEDFAT,PEDMAJ,PEDINJ,PEDFI,BIKECR,BIKEFCR,BIKEMCR,BIKEFAT,BIKEMAJ,BIKEINJ,BIKEFI,SBUSCR,SBUSFCR,SBUSMCR,SBUSFAT,SBUSMAJ,SBUSINJ,SBUSFI,NBUSCR,NBUSFCR,NBUSMCR,NBUSFAT,NBUSMAJ,NBUSINJ,NBUSFI,TRKCR,TRKFCR,TRKMCR,TRKFAT,TRKMAJ,TRKINJ,TRKFI,HTRKCR,HTRKFCR,HTRKMCR,HTRKFAT,HTRKMAJ,HTRKINJ,HTRKFI,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,YEAR,COUNTY,COUNTYNAME,POP2010
265,21532,22335,455,1,11,34,76,333,1724631,156,1,12,44,95,5,11,0,2,0,2,10,10,8,0,1,0,1,7,7,3,0,0,0,0,3,3,4,0,1,0,1,3,3,3,0,0,0,0,3,3,2,0,0,0,0,2,2,0,0,0,0,0,0,0,25,0,2,0,2,25,25,22,0,2,0,2,22,22,46,30,36,30,51,36,31,56,29,37,37,36,15,12,12,24,35,36,49,61,91,48,29,32,2003,62,Mahaska,0
230,13230,13173,83,0,1,9,12,61,324813,31,0,1,13,17,0,3,0,0,0,0,4,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,7,2,0,0,0,0,3,3,7,8,10,15,4,4,7,7,7,3,6,5,3,2,2,6,3,10,11,19,11,6,7,3,2003,83,Shelby,0
231,16071,16438,403,3,15,46,46,293,1818886,165,3,21,67,61,16,12,1,1,1,1,13,14,10,1,0,1,0,12,13,9,0,1,0,1,10,10,2,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,49,1,3,1,3,49,50,41,1,1,1,1,42,43,41,26,26,29,30,45,22,36,26,32,33,57,22,11,14,24,43,28,31,53,57,48,32,35,2003,40,Hamilton,0
232,40342,40235,1084,4,29,77,186,788,4408390,404,4,35,99,233,37,45,2,3,2,4,50,52,40,2,3,2,4,45,47,24,0,8,0,8,17,17,13,0,1,0,1,12,12,5,0,3,0,3,2,2,4,0,0,0,0,4,4,0,0,0,0,0,0,0,44,1,1,1,2,44,45,28,1,1,1,2,28,29,90,99,94,88,86,107,82,81,80,86,102,89,54,31,28,74,72,83,123,159,161,125,90,76,2003,94,Webster,0
233,8365,7837,88,1,4,9,17,57,352720,42,1,4,13,22,3,7,1,1,1,1,9,10,5,0,1,0,1,7,7,1,1,0,1,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,4,0,0,0,0,4,4,6,4,2,6,12,8,6,6,2,8,22,6,3,4,3,5,12,5,11,11,13,10,7,4,2003,47,Ida,0
234,10045,10366,192,0,9,21,26,136,911009,70,0,9,30,30,1,6,0,1,0,1,6,6,6,0,1,0,1,6,6,2,0,2,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,14,7,0,0,0,0,7,7,20,15,9,14,18,10,15,13,13,19,22,24,6,7,8,10,17,19,16,30,26,20,17,12,2003,37,Greene,0
235,12324,11529,118,0,12,19,18,69,768830,84,0,21,33,28,2,9,0,2,0,3,9,9,9,0,2,0,3,9,9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,2,13,13,12,0,2,0,2,11,11,12,4,6,8,10,12,15,8,10,11,9,13,9,3,4,5,8,4,10,13,18,23,13,5,2003,81,Sac,0
236,21423,21421,258,4,4,25,62,163,1238582,122,4,5,32,72,13,14,2,0,2,0,16,18,11,1,0,1,0,12,13,4,2,1,2,1,5,7,0,0,0,0,0,0,0,4,1,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,1,0,17,18,14,1,0,1,0,16,17,14,24,19,25,28,11,21,11,20,20,37,28,5,10,3,19,28,23,36,58,32,20,11,13,2003,14,Carroll,0
237,11508,11115,135,1,6,23,17,88,712646,59,1,6,29,22,2,9,0,1,0,1,10,10,7,0,0,0,0,7,7,3,0,2,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,9,10,7,1,1,1,1,7,8,10,15,8,16,11,10,11,10,4,13,14,13,8,5,5,14,16,7,15,10,15,18,9,12,2003,13,Calhoun,0
238,16775,16942,347,2,8,26,41,270,1615518,105,2,9,30,64,2,19,0,2,0,2,21,21,17,0,1,0,1,19,19,2,1,0,1,0,2,3,1,0,0,0,0,1,1,2,0,0,0,0,2,2,3,0,0,0,0,7,7,1,0,0,0,0,1,1,20,0,3,0,3,22,22,16,0,3,0,3,18,18,34,29,24,21,29,24,22,27,30,34,35,38,10,7,5,12,32,27,37,52,51,44,41,19,2003,24,Crawford,0
239,19965,20411,345,2,10,44,48,241,1432677,149,2,12,65,67,5,17,0,2,0,4,28,28,11,0,0,0,0,13,13,3,1,1,1,1,2,3,3,0,0,0,0,3,3,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,20,13,0,0,0,0,16,16,30,23,26,26,26,21,31,30,21,26,45,40,9,14,16,24,31,31,32,41,53,42,39,13,2003,11,Buena Vista,0
240,14909,16424,289,3,11,35,46,194,1594115,145,4,12,52,71,10,27,1,4,2,4,34,36,25,1,4,2,4,32,34,7,1,1,2,1,8,10,2,0,1,0,1,5,5,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4,4,21,0,1,0,1,21,21,13,0,0,0,0,14,14,24,19,19,11,22,21,39,31,18,24,28,33,16,12,8,13,23,33,32,40,36,28,25,16,2003,30,Dickinson,0
241,17585,17372,430,2,13,53,71,291,1994889,194,2,15,73,102,4,15,0,4,0,4,11,11,11,0,3,0,3,8,8,12,0,4,0,4,8,8,3,0,1,0,1,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,4,1,4,26,27,22,0,2,0,2,21,21,30,33,35,29,39,29,24,37,29,41,51,53,9,7,16,26,32,35,44,69,78,51,35,25,2003,21,Clay,0
242,15444,15102,204,0,5,24,38,137,848135,95,0,5,32,56,2,8,0,0,0,0,10,10,6,0,0,0,0,7,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,15,0,1,0,1,15,15,10,0,1,0,1,10,10,23,15,12,19,12,13,13,21,20,16,20,20,4,7,1,13,25,21,19,38,22,25,15,13,2003,71,O'Brien,0
243,7267,7003,108,0,1,9,9,89,350776,30,0,1,14,14,1,5,0,0,0,0,9,9,4,0,0,0,0,6,6,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,5,0,0,0,0,5,5,11,12,8,8,12,13,5,9,1,9,14,6,2,2,7,7,9,4,7,9,17,12,18,12,2003,72,Osceola,0
244,14098,13035,223,5,9,19,37,153,994389,89,5,14,24,49,2,15,1,5,1,9,13,14,10,0,3,0,6,7,7,3,0,0,0,0,3,3,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,20,1,1,1,1,21,22,10,0,1,0,1,10,10,21,16,20,15,26,18,20,18,4,23,21,21,9,5,14,9,23,24,23,28,27,22,24,15,2003,18,Cherokee,0
245,11569,11027,224,1,0,29,29,165,732369,82,1,0,31,49,2,4,0,0,0,0,4,4,2,0,0,0,0,2,2,5,1,0,1,0,5,6,3,0,0,0,0,3,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,4,0,0,0,0,4,4,22,13,15,20,15,13,15,13,24,26,27,21,11,2,7,33,23,20,21,16,34,27,18,12,2003,32,Emmet,0
246,9525,8662,69,1,5,13,8,42,309270,35,1,6,21,7,1,5,0,0,0,0,5,5,4,0,0,0,0,4,4,1,0,1,0,1,0,0,2,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,3,3,2,0,0,0,0,2,2,5,4,2,12,5,4,7,8,7,4,3,8,4,0,2,5,5,5,10,8,11,4,9,3,2003,76,Pocahontas,0
247,10669,10147,101,2,2,11,17,69,529347,47,2,4,13,30,0,2,0,1,0,1,2,2,2,0,1,0,1,2,2,5,0,1,0,1,9,9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,9,0,0,0,0,9,9,6,10,12,4,7,7,8,5,3,14,13,12,3,1,4,7,8,12,8,10,19,14,9,3,2003,74,Palo Alto,0
248,10756,10381,172,1,3,24,20,124,832469,74,1,5,34,32,3,10,0,1,0,2,12,12,7,0,1,0,2,9,9,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,3,0,0,0,0,3,3,13,14,9,12,9,17,16,18,16,7,17,24,8,9,6,16,13,15,28,19,30,5,12,9,2003,46,Humboldt,0
249,74252,79981,1546,6,35,152,202,1151,7093048,512,6,41,196,233,42,72,1,6,1,6,82,83,58,0,3,0,3,69,69,22,0,4,0,4,19,19,17,0,2,0,2,15,15,8,0,0,0,0,8,8,4,0,0,0,0,4,4,9,0,0,0,0,9,9,59,1,1,1,2,63,64,35,0,1,0,1,36,36,131,146,100,111,116,133,99,112,142,139,133,184,52,38,31,93,164,132,178,245,232,173,126,79,2003,85,Story,0
250,11364,10704,252,3,6,13,27,203,1235725,69,3,9,19,34,7,8,0,1,0,1,11,11,7,0,0,0,0,7,7,1,0,1,0,1,0,0,2,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,4,24,0,1,0,2,28,28,19,0,1,0,2,22,22,24,20,12,14,26,21,19,15,20,20,34,27,12,4,8,26,29,12,26,19,41,25,30,16,2003,35,Franklin,0
251,42614,42351,964,4,17,70,140,733,2854867,357,5,20,94,217,26,53,1,2,1,3,60,61,41,1,1,1,2,43,44,11,1,4,1,5,9,10,7,1,1,1,1,6,7,6,0,1,0,1,7,7,3,0,0,0,0,11,11,5,0,0,0,0,5,5,57,1,2,2,2,66,68,34,0,1,0,1,34,34,92,56,71,72,71,71,72,71,70,88,103,127,41,26,43,51,67,111,127,143,130,89,76,59,2003,29,Des Moines,0
252,14269,14334,201,2,5,20,26,148,793166,76,2,6,26,38,6,13,0,1,0,1,15,15,11,0,1,0,1,13,13,2,0,0,0,0,2,2,2,1,0,1,0,2,3,3,0,0,0,0,3,3,3,0,0,0,0,3,3,1,0,0,0,0,1,1,17,0,0,0,0,19,19,13,0,0,0,0,13,13,18,15,16,12,14,18,16,14,17,15,26,20,2,9,3,18,23,18,20,34,35,19,11,9,2003,99,Wright,0
253,25186,26224,485,3,20,49,88,325,2380508,236,3,25,73,116,22,23,0,5,0,5,22,22,18,0,4,0,4,17,17,5,1,0,1,0,7,8,2,0,0,0,0,2,2,4,0,2,0,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,24,1,0,1,1,27,28,16,1,0,1,1,19,20,33,35,38,34,45,28,30,44,46,48,45,59,14,11,10,39,48,45,66,79,76,45,30,22,2003,8,Boone,0
254,12638,12100,115,3,7,13,22,70,596602,61,4,7,15,32,7,3,0,0,0,0,4,4,1,0,0,0,0,1,1,2,1,0,1,0,2,3,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,2,0,2,9,9,4,0,1,0,1,3,3,10,15,9,13,8,6,15,7,7,5,1,19,3,5,3,9,9,16,13,19,19,10,6,3,2003,41,Hancock,0
255,46733,46447,1297,9,25,126,209,928,5059179,534,9,30,184,305,15,55,3,1,3,2,65,68,47,3,1,3,2,56,59,21,2,6,2,6,16,18,9,0,1,0,1,9,9,9,0,1,0,1,8,8,6,0,0,0,0,8,8,5,0,0,0,0,5,5,76,0,0,0,0,80,80,53,0,0,0,0,54,54,97,119,95,89,118,109,115,103,110,92,110,140,39,32,25,71,118,137,194,217,189,113,104,49,2003,17,Cerro Gordo,0
266,8312,8541,182,2,14,21,11,134,717928,74,2,19,36,19,0,4,1,0,1,0,4,5,2,1,0,1,0,2,3,5,0,5,0,6,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9,0,1,0,3,12,12,5,0,1,0,3,7,7,18,8,9,12,12,13,16,14,12,18,26,24,3,3,3,10,10,12,17,13,22,32,35,17,2003,26,Davis,0
267,16310,16181,298,1,6,23,39,229,1175422,85,1,8,25,47,5,9,0,1,0,1,9,9,6,0,0,0,0,6,6,2,0,1,0,2,1,1,3,0,0,0,0,3,3,2,0,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,11,0,0,0,0,11,11,9,0,0,0,0,9,9,32,21,21,16,22,24,27,19,19,28,37,32,14,2,7,27,25,25,29,36,47,44,23,16,2003,51,Jefferson,0
268,15731,15305,118,2,3,16,13,84,545362,41,2,3,20,15,3,11,2,1,2,1,14,16,9,1,1,1,1,11,12,3,0,1,0,1,4,4,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,8,8,4,0,0,0,0,4,4,13,12,10,10,9,14,9,3,9,12,6,11,5,4,9,16,14,9,10,15,12,13,7,3,2003,12,Butler,0
269,17058,16900,388,1,11,29,37,310,1628320,125,1,14,42,68,1,18,1,1,1,1,21,22,17,0,1,0,1,19,19,2,0,0,0,0,2,2,2,0,0,0,0,2,2,1,0,0,0,0,1,1,1,0,1,0,1,9,9,0,0,0,0,0,0,0,31,1,1,1,1,32,33,25,1,1,1,1,26,27,24,20,18,29,38,39,23,24,30,44,55,44,12,10,19,37,36,31,34,46,39,46,52,20,2003,34,Floyd,0
270,35696,36051,605,4,21,71,104,405,2441472,283,5,28,99,144,12,32,1,1,2,1,33,35,23,0,1,0,1,23,23,8,0,0,0,0,8,8,10,0,1,0,1,11,11,10,0,2,0,2,8,8,2,0,0,0,0,2,2,2,0,0,0,0,2,2,34,0,4,0,5,30,30,23,0,3,0,4,20,20,64,44,43,50,42,48,51,40,46,53,55,69,26,10,25,37,49,52,81,95,98,51,40,36,2003,90,Wapello,0
299,150973,158668,4022,15,106,446,783,2672,18493051,1959,15,135,641,1119,64,218,5,17,5,21,262,267,192,3,15,3,19,229,232,57,3,8,3,10,63,66,33,0,6,0,6,28,28,44,1,4,1,4,43,44,14,0,0,0,0,17,17,16,0,1,0,1,18,18,251,4,9,4,14,254,258,158,3,8,3,11,158,161,362,245,313,309,345,345,307,344,323,368,351,410,124,138,86,279,296,406,458,679,635,397,293,209,2004,82,Scott,0
300,39907,41722,606,5,20,91,131,359,2921064,337,5,26,125,168,18,47,0,2,0,2,57,57,40,0,2,0,2,50,50,15,0,4,0,5,14,14,9,1,0,1,0,11,12,8,0,0,0,0,8,8,2,0,0,0,0,4,4,2,0,0,0,0,2,2,37,1,1,1,1,41,42,27,1,1,1,1,29,30,56,26,44,36,59,55,33,42,59,68,65,63,27,17,28,31,54,55,56,93,83,67,62,27,2004,70,Muscatine,0
301,38687,38052,475,5,20,47,58,345,1686831,182,5,22,66,92,2,22,1,4,1,4,21,22,19,1,3,1,3,19,20,8,0,5,0,5,3,3,6,1,1,1,1,6,7,5,0,1,0,1,5,5,1,0,0,0,0,1,1,2,0,0,0,0,5,5,36,0,0,0,0,36,36,27,0,0,0,0,27,27,57,39,33,32,44,38,34,22,31,43,56,46,15,16,14,40,47,39,61,73,57,48,41,21,2004,56,Lee,0
302,11592,12183,190,3,12,15,15,145,998768,70,3,20,24,19,7,15,0,4,0,5,20,20,13,0,3,0,4,19,19,3,0,2,0,2,1,1,3,1,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,6,6,4,0,0,0,0,4,4,22,11,12,12,15,16,10,11,18,26,18,19,8,7,12,15,4,13,18,9,29,29,28,18,2004,58,Louisa,0
303,96119,111006,2604,6,62,210,360,1966,11515982,870,7,77,279,486,28,92,2,8,2,11,100,102,80,2,6,2,9,86,88,30,0,10,0,10,25,25,26,1,3,1,4,24,25,19,0,4,0,4,15,15,13,0,0,0,0,15,15,19,0,0,0,0,23,23,151,1,5,1,6,169,170,108,0,5,0,6,120,120,274,230,152,160,213,207,185,205,194,276,276,232,67,35,44,194,223,242,352,380,453,286,191,114,2004,52,Johnson,0
304,19612,20670,387,4,19,50,55,259,1716742,172,5,25,68,73,6,23,1,1,1,5,29,30,17,0,0,0,0,20,20,12,1,3,1,4,12,13,0,0,0,0,0,0,0,2,0,0,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,26,1,1,1,2,27,28,15,0,0,0,0,16,16,48,38,27,20,29,27,22,20,35,32,44,45,15,5,16,34,36,29,33,50,46,69,32,19,2004,92,Washington,0
305,13202,14547,328,1,15,37,79,196,1551297,170,1,16,43,94,17,18,0,1,0,1,19,19,14,0,1,0,1,15,15,15,0,4,0,4,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,22,22,8,0,0,0,0,11,11,26,30,24,26,29,27,30,23,28,22,36,27,12,10,18,25,35,21,21,40,45,32,35,23,2004,65,Mills,0
306,8226,8010,185,3,14,32,11,125,1002719,83,3,16,48,19,0,9,0,5,0,6,6,6,6,0,3,0,4,3,3,1,0,1,0,1,0,0,3,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,2,2,2,31,33,20,2,2,2,2,27,29,14,21,9,14,15,19,9,15,16,18,25,10,11,11,11,12,15,14,8,18,19,24,15,22,2004,36,Fremont,0
307,82628,87704,1965,8,46,211,377,1323,8858015,899,8,56,285,500,58,74,2,7,2,7,77,79,63,2,6,2,6,64,66,28,0,6,0,7,27,27,14,0,2,0,2,12,12,33,0,2,0,2,31,31,2,0,0,0,0,2,2,5,0,0,0,0,5,5,181,1,8,1,10,193,194,142,1,6,1,7,153,154,182,151,132,140,168,156,175,142,151,183,208,177,87,58,64,138,146,124,220,279,321,212,171,121,2004,78,Pottawattamie,0
308,14730,15666,341,6,11,19,48,257,1901527,112,7,13,35,52,12,15,1,2,2,2,14,16,10,0,0,0,0,10,10,10,1,4,1,4,8,9,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,19,0,2,0,2,20,20,15,0,2,0,2,14,14,30,27,23,29,19,22,26,12,23,25,64,41,11,11,9,36,22,18,32,32,54,61,34,21,2004,43,Harrison,0
309,29903,31589,406,4,19,73,61,249,2266731,259,4,30,122,100,7,18,1,2,1,4,20,21,16,1,2,1,4,18,19,4,1,2,1,4,2,3,1,0,1,0,1,0,0,4,0,1,0,1,4,4,3,0,0,0,0,4,4,0,0,0,0,0,0,0,28,0,1,0,1,28,28,20,0,1,0,1,19,19,49,42,20,30,31,37,28,20,34,32,39,44,11,6,13,34,41,28,49,54,73,39,35,23,2004,84,Sioux,0
310,11952,11763,154,1,4,12,21,116,876485,60,1,7,19,34,0,5,0,1,0,3,11,11,3,0,0,0,0,6,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,11,11,8,0,0,0,0,8,8,18,8,7,8,12,20,13,9,10,13,21,15,6,8,8,12,13,14,8,20,21,21,10,11,2004,60,Lyon,0
311,23388,24849,468,6,23,57,73,309,2195860,228,8,31,82,106,9,16,4,3,5,5,22,27,13,3,2,4,4,19,23,8,0,3,0,3,6,6,5,1,1,1,1,4,5,3,0,0,0,0,3,3,1,0,0,0,0,1,1,2,0,0,0,0,2,2,58,1,5,2,5,57,59,37,1,3,2,3,37,39,38,54,33,26,35,36,34,26,44,36,46,60,14,14,18,41,43,37,62,78,57,48,36,18,2004,75,Plymouth,0
316,10034,10020,172,2,3,18,26,123,806229,68,3,3,26,35,4,14,2,1,3,1,16,19,11,2,1,3,1,12,15,8,0,1,0,1,8,8,1,0,0,0,0,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12,0,0,0,0,12,12,11,0,0,0,0,11,11,9,22,10,11,9,10,17,11,14,24,21,14,14,13,9,14,12,8,17,13,24,16,17,15,2004,67,Monona,0
271,7676,7809,160,3,3,12,8,134,597094,28,4,3,15,10,0,9,2,1,3,1,10,13,8,2,0,3,0,10,13,4,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,9,10,5,1,0,1,0,5,6,12,12,10,10,19,7,8,18,11,20,20,13,9,3,8,15,10,13,10,13,14,19,24,14,2003,89,Van Buren,0
272,17419,18103,320,1,9,26,33,251,1459932,85,1,9,32,44,0,17,0,2,0,2,18,18,12,0,2,0,2,12,12,5,0,1,0,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,17,0,2,0,2,15,15,15,0,1,0,1,14,14,23,15,23,25,39,19,18,19,14,31,44,50,10,14,8,36,35,35,27,30,35,37,25,19,2003,86,Tama,0
273,168767,191701,3807,16,76,350,664,2701,16947699,1501,16,93,442,913,53,167,7,11,7,17,182,189,149,7,11,7,17,162,169,43,1,6,1,8,42,43,33,1,2,1,2,33,34,33,0,1,0,1,34,34,18,0,0,0,0,20,20,13,0,1,0,1,12,12,179,1,7,1,7,178,179,112,1,5,1,5,110,111,336,323,287,259,326,295,287,288,324,341,345,396,119,57,51,276,347,374,459,569,710,399,249,168,2003,57,Linn,0
274,22429,25308,303,2,20,25,44,212,1506047,128,2,24,29,73,2,14,0,3,0,5,12,12,14,0,3,0,5,12,12,5,1,1,1,1,4,5,3,0,1,0,1,2,2,1,0,0,0,0,1,1,2,0,0,0,0,5,5,0,0,0,0,0,0,0,11,0,1,0,1,10,10,4,0,0,0,0,4,4,28,28,21,27,21,21,21,30,17,28,32,29,10,8,13,26,29,26,30,45,35,32,29,20,2003,6,Benton,0
275,51040,50149,1267,6,36,110,189,926,4910196,502,6,44,154,286,18,59,1,6,1,8,59,60,51,1,5,1,7,52,53,22,2,3,2,7,23,25,20,1,5,1,5,16,17,9,0,2,0,2,8,8,4,0,1,0,2,5,5,8,0,1,0,1,8,8,78,0,1,0,1,89,89,62,0,0,0,0,73,73,91,91,107,90,122,95,98,94,108,118,128,125,52,51,32,86,91,121,138,205,178,132,95,75,2003,23,Clinton,0
276,19444,20221,331,2,9,23,37,260,1415233,88,2,9,31,46,2,14,1,1,1,1,15,16,13,1,1,1,1,14,15,8,0,3,0,3,5,5,1,0,0,0,0,1,1,2,0,1,0,1,1,1,3,0,0,0,0,3,3,0,0,0,0,0,0,0,20,0,1,0,1,19,19,12,0,1,0,1,11,11,22,20,31,28,20,26,31,22,28,28,38,37,8,11,9,26,18,22,32,42,49,47,35,22,2003,53,Jones,0
277,19950,20296,206,3,7,21,36,139,940158,89,3,8,32,46,3,22,1,1,1,2,26,27,17,1,1,1,2,21,22,2,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,13,13,7,0,0,0,0,7,7,22,19,12,21,12,16,23,13,12,26,18,12,11,9,7,11,23,20,19,31,22,19,14,15,2003,49,Jackson,0
278,19054,18678,400,5,10,34,44,307,1748060,122,7,15,46,57,4,30,4,3,6,5,38,44,26,3,3,4,5,32,36,6,0,5,0,6,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,14,15,9,0,0,0,0,10,10,33,38,26,25,34,32,26,29,24,41,41,51,24,12,22,37,14,28,27,34,52,61,48,33,2003,22,Clayton,0
279,86403,89143,1875,10,43,182,329,1311,7907930,755,11,51,229,443,32,134,7,13,8,17,157,165,107,3,11,3,12,123,126,28,3,3,3,3,31,34,26,1,1,1,1,26,27,17,0,3,0,3,15,15,3,0,0,0,0,3,3,7,0,0,0,0,7,7,111,3,5,3,6,117,120,78,3,2,3,3,84,87,156,161,139,147,154,149,144,134,156,173,178,184,64,51,45,134,151,166,234,307,307,160,135,114,2003,31,Dubuque,0
280,8114,8016,162,0,2,6,24,130,719245,40,0,2,8,27,3,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,4,0,0,0,0,4,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,7,0,0,0,0,7,7,17,7,15,13,9,12,11,6,16,10,29,17,8,5,5,15,12,11,16,14,27,20,15,14,2003,68,Monroe,0
281,30001,32052,575,4,15,52,68,436,2305857,183,4,18,65,86,14,23,1,0,1,0,23,24,18,1,0,1,0,18,19,7,1,0,1,0,7,8,5,0,0,0,0,5,5,6,0,1,0,1,5,5,4,0,0,0,0,4,4,5,0,0,0,0,5,5,21,0,2,0,2,19,19,16,0,1,0,1,15,15,45,45,37,52,41,48,43,51,44,55,63,51,22,19,21,41,46,62,59,75,84,64,51,29,2003,63,Marion,0
282,34795,37213,592,8,19,65,100,400,3310644,277,8,36,97,126,18,25,2,3,2,4,25,27,17,1,1,1,2,19,20,10,0,1,0,1,11,11,1,0,0,0,0,1,1,3,0,0,0,0,4,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,52,0,2,0,3,55,55,44,0,2,0,3,47,47,48,59,41,46,40,61,53,46,45,39,58,56,24,15,17,59,48,49,75,74,87,62,46,35,2003,50,Jasper,0
283,38276,39311,888,5,26,99,138,620,3921463,361,5,36,123,184,18,45,2,5,2,8,44,46,34,2,2,2,5,35,37,16,0,6,0,6,13,13,12,0,3,0,3,11,11,14,0,0,0,0,14,14,1,0,0,0,0,1,1,2,0,0,0,0,2,2,49,1,3,1,3,49,50,39,1,3,1,3,38,39,76,72,70,68,61,86,64,67,68,83,81,92,39,27,30,49,81,73,84,155,131,87,63,59,2003,64,Marshall,0
